pop,iMass,age,Fe/H_initial,Mass,In_Final_Phase,Dist,l,b,vr_bc,mul,mub,x,y,z,U,V,W,VR_LSR,A_Ks,logL,logTeff,logg,Fe/H_evolved,log_radius,phase,Bessell_B,Bessell_V,Bessell_I,Gaia_G_EDR3,Gaia_BP_EDR3,Gaia_RP_EDR3,2MASS_J,2MASS_H,2MASS_Ks,Z087,W146,Is_Binary,primary_ID,ID,combined_logL,total_mass,q,combined_logP
0.0000000e+00,1.1194750e-01,1.0000000e+01,-2.0936927e-02,1.1194668e-01,0.0000000e+00,8.9992226e+00,1.9989067e-01,1.6004768e+00,-1.4690905e+02,-3.7931736e+00,-1.0086828e+00,8.1816016e-01,3.1383729e-02,2.4964770e-01,-1.3228208e+02,8.3273980e+01,-3.9035641e+01,-1.3740132e+02,5.4095733e-01,-2.8910273e+00,3.4708261e+00,5.2091974e+00,2.1599870e-02,-8.6448869e-01,0.0000000e+00,4.4099064e+01,3.9024807e+01,3.1675917e+01,3.4997572e+01,3.9621226e+01,3.1967155e+01,2.6661466e+01,2.5062046e+01,2.4378216e+01,3.0290131e+01,2.6361245e+01,0.0000000e+00,0.0,000000648,,,,
0.0000000e+00,1.2522624e-01,1.0000000e+01,-9.9859847e-02,1.2522517e-01,0.0000000e+00,8.9648379e+00,1.9963676e-01,1.6004014e+00,-1.3178986e+01,-9.7554259e+00,2.5459371e+00,7.8378757e-01,3.1224105e-02,2.4874699e-01,-1.6268941e+00,-1.6903560e+02,1.1559624e+02,-3.6713579e+00,5.4094404e-01,-2.7543057e+00,3.4874846e+00,5.1858749e+00,-5.9835908e-02,-8.2944501e-01,0.0000000e+00,4.3219245e+01,3.8166784e+01,3.1183363e+01,3.4441697e+01,3.8764177e+01,3.1480008e+01,2.6372275e+01,2.4777798e+01,2.4096375e+01,2.9865637e+01,2.6050532e+01,0.0000000e+00,0.0,000000649,,,,
0.0000000e+00,1.1227661e-01,1.0000000e+01,3.1871651e-01,1.1227589e-01,0.0000000e+00,8.9838467e+00,1.9997759e-01,1.6001533e+00,-5.2826474e+01,-5.1734629e+00,-3.5916518e-01,8.0279077e-01,3.1343736e-02,2.4919950e-01,-3.8744169e+01,2.5092848e+01,-8.8778637e+00,-4.3318757e+01,5.4095137e-01,-3.0861623e+00,3.4081079e+00,5.1439984e+00,3.8728292e-01,-8.3661977e-01,0.0000000e+00,4.6307694e+01,4.1217553e+01,3.2947979e+01,3.6250221e+01,4.1772432e+01,3.3063774e+01,2.7009953e+01,2.5456348e+01,2.4720172e+01,3.1211762e+01,2.6821536e+01,0.0000000e+00,0.0,000000650,,,,
0.0000000e+00,2.2442605e-01,1.0000000e+01,4.0270206e-01,2.2442393e-01,0.0000000e+00,8.9124876e+00,1.9991254e-01,1.6000009e+00,2.2070729e+01,-6.6773801e+00,1.5207315e+00,7.3145655e-01,3.1084659e-02,2.4733142e-01,3.4287112e+01,-3.6442760e+01,7.2576850e+01,3.1578403e+01,5.4092389e-01,-2.4957101e+00,3.4397954e+00,4.9732402e+00,4.8245646e-01,-6.0476875e-01,0.0000000e+00,4.3994515e+01,3.9072104e+01,3.1248060e+01,3.4524517e+01,3.9630417e+01,3.1403203e+01,2.5583211e+01,2.4067944e+01,2.3331207e+01,2.9618237e+01,2.5369863e+01,0.0000000e+00,0.0,000000651,,,,
0.0000000e+00,1.6373149e-01,1.0000000e+01,2.2182485e-01,1.6372982e-01,0.0000000e+00,8.9145330e+00,1.9990054e-01,1.5999362e+00,3.9841688e+01,-8.4478153e+00,1.9873750e+00,7.3350158e-01,3.1089927e-02,2.4737422e-01,5.1803307e+01,-1.1126396e+02,9.2763613e+01,4.9349349e+01,5.4092467e-01,-2.7428049e+00,3.4531859e+00,5.1037631e+00,2.7940445e-01,-7.5509700e-01,0.0000000e+00,4.4353962e+01,3.9315982e+01,3.1631776e+01,3.4916457e+01,3.9896475e+01,3.1833968e+01,2.6215047e+01,2.4650385e+01,2.3945691e+01,3.0090128e+01,2.5967757e+01,0.0000000e+00,0.0,000000652,,,,
0.0000000e+00,2.2129856e-01,1.0000000e+01,1.3856275e-02,2.2129573e-01,0.0000000e+00,8.9191690e+00,2.0004288e-01,1.6001808e+00,8.2278561e+01,-5.6187462e+00,-1.1530770e+00,7.3813493e-01,3.1128242e-02,2.4753209e-01,9.7240119e+01,8.3268258e+00,-3.8832114e+01,9.1786305e+01,5.4092646e-01,-2.2409777e+00,3.5122633e+00,5.0218117e+00,5.9999046e-02,-6.2233829e-01,0.0000000e+00,4.1244355e+01,3.6320283e+01,2.9771467e+01,3.2928924e+01,3.6921151e+01,3.0055971e+01,2.5150346e+01,2.3584921e+01,2.2909395e+01,2.8515165e+01,2.4812749e+01,0.0000000e+00,0.0,000000653,,,,
0.0000000e+00,1.1915341e-01,1.0000000e+01,3.3476948e-01,1.1915261e-01,0.0000000e+00,8.9810236e+00,2.0003457e-01,1.6002359e+00,-6.9006550e+01,-8.8268056e+00,-2.9590471e+00,7.9996825e-01,3.1342813e-02,2.4913947e-01,-5.1514820e+01,-1.3042112e+02,-1.1994359e+02,-5.9498802e+01,5.4095030e-01,-3.0528237e+00,3.4076109e+00,5.1284086e+00,4.0537973e-01,-8.1895647e-01,0.0000000e+00,4.6216179e+01,4.1143522e+01,3.2881837e+01,3.6178549e+01,4.1695322e+01,3.2992092e+01,2.6928864e+01,2.5381163e+01,2.4642191e+01,3.1139353e+01,2.6743020e+01,0.0000000e+00,0.0,000000654,,,,
0.0000000e+00,2.2272296e-01,1.0000000e+01,3.8400942e-01,2.2272080e-01,0.0000000e+00,8.9076738e+00,2.0016351e-01,1.5995183e+00,8.3557218e+01,-7.4909899e+00,-1.0164974e+00,7.2664620e-01,3.1106878e-02,2.4713201e-01,9.8642801e+01,-7.0420855e+01,-3.2972442e+01,9.3064918e+01,5.4092205e-01,-2.4994667e+00,3.4429842e+00,4.9817596e+00,4.6117390e-01,-6.1302453e-01,0.0000000e+00,4.3919975e+01,3.8992615e+01,3.1213026e+01,3.4488299e+01,3.9553845e+01,3.1376166e+01,2.5597037e+01,2.4077206e+01,2.3345269e+01,2.9600648e+01,2.5377765e+01,0.0000000e+00,0.0,000000655,,,,
0.0000000e+00,2.6806846e-01,1.0000000e+01,3.0796599e-01,2.6806526e-01,0.0000000e+00,9.0445332e+00,2.0028488e-01,1.6001199e+00,-1.4795945e+02,-5.6128850e+00,-1.5601528e-01,8.6345655e-01,3.1603953e-02,2.5076275e-01,-1.3399500e+02,4.4307504e+00,-2.7328459e+00,-1.3845163e+02,5.4097480e-01,-2.2643733e+00,3.4748798e+00,4.9562233e+00,3.7433148e-01,-5.5926906e-01,0.0000000e+00,4.2372732e+01,3.7503374e+01,3.0255666e+01,3.3512832e+01,3.8087975e+01,3.0495826e+01,2.5113860e+01,2.3584948e+01,2.2884132e+01,2.8818641e+01,2.4842280e+01,0.0000000e+00,0.0,000000656,,,,
0.0000000e+00,3.3015305e-01,1.0000000e+01,3.7882369e-01,3.3013818e-01,0.0000000e+00,9.0767585e+00,2.0037125e-01,1.5997385e+00,4.7390670e+01,-1.0182162e+01,-3.2198530e-01,8.9567244e-01,3.1730242e-02,2.5153523e-01,6.2164697e+01,-1.9234943e+02,-4.8484447e+00,5.6898472e+01,5.4098719e-01,-2.0234667e+00,3.4835657e+00,4.8684740e+00,4.6420583e-01,-4.5618766e-01,0.0000000e+00,4.1452689e+01,3.6662861e+01,2.9571674e+01,3.2826287e+01,3.7248374e+01,2.9831610e+01,2.4534871e+01,2.3021835e+01,2.2323780e+01,2.8178678e+01,2.4253918e+01,0.0000000e+00,0.0,000000657,,,,
0.0000000e+00,8.0755240e-01,1.0000000e+01,2.9493807e-01,8.0746025e-01,0.0000000e+00,9.0460558e+00,1.9970262e-01,1.5997682e+00,1.6823897e+02,-8.9804291e+00,3.4013743e+00,8.6498041e-01,3.1517387e-02,2.5074658e-01,1.7865510e+02,-1.3892948e+02,1.5793538e+02,1.7774653e+02,5.4097539e-01,-5.4394370e-01,3.6771795e+00,4.5520525e+00,2.9771575e-01,-1.0365367e-01,0.0000000e+00,3.4793280e+01,3.0273839e+01,2.5261285e+01,2.7778266e+01,3.0874997e+01,2.5394920e+01,2.1380927e+01,1.9911379e+01,1.9368950e+01,2.4244032e+01,2.1020197e+01,0.0000000e+00,0.0,000000658,,,,
0.0000000e+00,3.3667662e-01,1.0000000e+01,2.6743481e-01,3.3665246e-01,0.0000000e+00,9.0319407e+00,2.0027154e-01,1.6000482e+00,3.3658523e+01,-9.3413951e+00,2.0451951e+00,8.5086867e-01,3.1557851e-02,2.5042598e-01,4.5681988e+01,-1.5424638e+02,9.6184088e+01,4.3166330e+01,5.4096991e-01,-1.9300269e+00,3.5052408e+00,4.8707116e+00,3.4610531e-01,-4.5281789e-01,0.0000000e+00,4.0690495e+01,3.5901204e+01,2.9123409e+01,3.2336038e+01,3.6496032e+01,2.9407158e+01,2.4345812e+01,2.2806214e+01,2.2131695e+01,2.7815507e+01,2.4029586e+01,1.0000000e+00,0.0,000000659,-1.8617448e+00,5.1545254e-01,5.3107918e-01,7.0189530e+00
0.0000000e+00,1.7880194e-01,1.0000000e+01,2.6743481e-01,1.7880008e-01,0.0000000e+00,8.5086867e-01,3.1557851e-02,2.5042598e-01,,,,9.0319407e+00,2.0027154e-01,1.6000482e+00,,,,,5.4096991e-01,-2.6989162e+00,3.4497100e+00,5.0785569e+00,3.2885291e-01,-7.2620100e-01,0.0000000e+00,4.4373073e+01,3.9355129e+01,3.1609918e+01,3.4895437e+01,3.9931095e+01,3.1800186e+01,2.6124660e+01,2.4568653e+01,2.3858975e+01,3.0042990e+01,2.5886404e+01,2.0000000e+00,000000659,000000660,-1.8617448e+00,5.1545254e-01,5.3107918e-01,7.0189530e+00
0.0000000e+00,1.8292733e-01,1.0000000e+01,8.4860474e-02,1.8292528e-01,0.0000000e+00,9.0393387e+00,1.9981583e-01,1.6003165e+00,1.1117397e+02,-4.8192531e+00,-1.2120282e+00,8.5826331e-01,3.1511830e-02,2.5065950e-01,1.2609883e+02,3.9485419e+01,-4.1266667e+01,1.2068165e+02,5.4097277e-01,-2.4927446e+00,3.4877895e+00,5.0729181e+00,1.3457034e-01,-6.9927407e-01,0.0000000e+00,4.2625219e+01,3.7653261e+01,3.0650191e+01,3.3874425e+01,3.8247464e+01,3.0912830e+01,2.5731886e+01,2.4165406e+01,2.3479525e+01,2.9289004e+01,2.5428311e+01,0.0000000e+00,0.0,000000661,,,,
0.0000000e+00,1.2607310e-01,1.0000000e+01,-7.9589732e-01,1.2607177e-01,0.0000000e+00,9.0992242e+00,1.9981143e-01,1.6000840e+00,-3.8390237e+01,-6.8455253e+00,-2.9248352e+00,9.1812937e-01,3.1719900e-02,2.5217058e-01,-2.1186799e+01,-4.9798768e+01,-1.1933381e+02,-2.8882588e+01,5.4099584e-01,-2.6075358e+00,3.5370110e+00,5.2401919e+00,-7.6900292e-01,-8.5511268e-01,0.0000000e+00,4.1750116e+01,3.6634546e+01,3.0590676e+01,3.3557492e+01,3.7230900e+01,3.0823230e+01,2.6233870e+01,2.4602885e+01,2.3923654e+01,2.9432151e+01,2.5836832e+01,1.0000000e+00,0.0,000000662,-2.3329002e+00,2.4629630e-01,9.5361924e-01,4.6944988e+00
0.0000000e+00,1.2022574e-01,1.0000000e+01,-7.9589732e-01,1.2022454e-01,0.0000000e+00,9.1812937e-01,3.1719900e-02,2.5217058e-01,,,,9.0992242e+00,1.9981143e-01,1.6000840e+00,,,,,5.4099584e-01,-2.6620332e+00,3.5327762e+00,5.2571570e+00,-7.6924256e-01,-8.7389179e-01,0.0000000e+00,4.1960113e+01,3.6823164e+01,3.0733469e+01,3.3718564e+01,3.7418909e+01,3.0971335e+01,2.6357752e+01,2.4718993e+01,2.4037961e+01,2.9569872e+01,2.5959407e+01,2.0000000e+00,000000662,000000663,-2.3329002e+00,2.4629630e-01,9.5361924e-01,4.6944988e+00
0.0000000e+00,1.1303640e-01,1.0000000e+01,1.8013027e-01,1.1303559e-01,0.0000000e+00,9.0345784e+00,1.9955693e-01,1.6001470e+00,-5.4182133e+01,-6.8960869e+00,-1.2913473e+00,8.5350546e-01,3.1454429e-02,2.5050973e-01,-3.8805596e+01,-4.9928124e+01,-4.8910086e+01,-4.4674566e+01,5.4097092e-01,-2.9930681e+00,3.4395155e+00,5.1786246e+00,2.3528914e-01,-8.5288792e-01,0.0000000e+00,4.5452182e+01,4.0337418e+01,3.2395246e+01,3.5714844e+01,4.0915507e+01,3.2587423e+01,2.6831887e+01,2.5251156e+01,2.4541553e+01,3.0802222e+01,2.6597402e+01,0.0000000e+00,0.0,000000664,,,,
0.0000000e+00,1.3864600e-01,1.0000000e+01,1.3157858e-01,1.3864474e-01,0.0000000e+00,9.0317664e+00,2.0000962e-01,1.6004586e+00,-6.3781106e+01,-4.7966599e+00,-2.6911777e+00,8.5069292e-01,3.1515966e-02,2.5048615e-01,-4.7163833e+01,4.0021784e+01,-1.0905412e+02,-5.4273338e+01,5.4096985e-01,-2.7891673e+00,3.4613634e+00,5.1392466e+00,1.8374350e-01,-7.9463321e-01,0.0000000e+00,4.4200973e+01,3.9156532e+01,3.1641079e+01,3.4928308e+01,3.9742863e+01,3.1872998e+01,2.6386908e+01,2.4812868e+01,2.4115602e+01,3.0159914e+01,2.6119895e+01,0.0000000e+00,0.0,000000665,,,,
0.0000000e+00,3.0956223e-01,1.0000000e+01,-7.6844100e-01,3.0955554e-01,0.0000000e+00,9.0522279e+00,2.0017326e-01,1.5998681e+00,-2.5262330e+02,-2.2388446e+00,6.5073587e-01,8.7114972e-01,3.1613218e-02,2.5092186e-01,-2.4002335e+02,1.4864273e+02,2.9166108e+01,-2.4311555e+02,5.4097772e-01,-1.7723986e+00,3.5786014e+00,4.9703202e+00,-7.3956754e-01,-5.2072501e-01,0.0000000e+00,3.8939037e+01,3.4044416e+01,2.8419448e+01,3.1218674e+01,3.4645505e+01,2.8604469e+01,2.4245334e+01,2.2684693e+01,2.2024900e+01,2.7311695e+01,2.3856914e+01,1.0000000e+00,0.0,000000666,-1.6339853e+00,4.9504978e-01,5.9922423e-01,7.2159385e+00
0.0000000e+00,1.8549719e-01,1.0000000e+01,-7.6844100e-01,1.8549424e-01,0.0000000e+00,8.7114972e-01,3.1613218e-02,2.5092186e-01,,,,9.0522279e+00,2.0017326e-01,1.5998681e+00,,,,,5.4097772e-01,-2.1979619e+00,3.5641190e+00,5.1120135e+00,-7.3958205e-01,-7.0454172e-01,0.0000000e+00,4.0227475e+01,3.5256317e+01,2.9505764e+01,3.2358301e+01,3.5856475e+01,2.9705877e+01,2.5274453e+01,2.3694494e+01,2.3026002e+01,2.8382764e+01,2.4884576e+01,2.0000000e+00,000000666,000000667,-1.6339853e+00,4.9504978e-01,5.9922423e-01,7.2159385e+00
0.0000000e+00,1.2532487e-01,1.0000000e+01,-1.6147082e-01,1.2532377e-01,0.0000000e+00,9.0030643e+00,2.0007137e-01,1.6002446e+00,7.7993905e+01,-8.7108448e+00,-3.1430704e+00,8.2200135e-01,3.1425513e-02,2.4971054e-01,9.5632821e+01,-1.2588047e+02,-1.2430425e+02,8.7501667e+01,5.4095882e-01,-2.7375274e+00,3.4932512e+00,5.1925099e+00,-1.2367197e-01,-8.3258886e-01,0.0000000e+00,4.3020625e+01,3.7952038e+01,3.1101957e+01,3.4332875e+01,3.8549010e+01,3.1398763e+01,2.6365871e+01,2.4766290e+01,2.4084375e+01,2.9809651e+01,2.6033285e+01,0.0000000e+00,0.0,000000668,,,,
0.0000000e+00,1.6364711e-01,1.0000000e+01,-6.9575502e-01,1.6364480e-01,0.0000000e+00,9.0262028e+00,2.0017194e-01,1.6003132e+00,-2.4684022e+01,-7.8325790e+00,-8.2759562e-01,8.4513167e-01,3.1522115e-02,2.5031942e-01,-9.6893994e+00,-8.9624598e+01,-2.8260193e+01,-1.5176216e+01,5.4096770e-01,-2.3255293e+00,3.5541336e+00,5.1450418e+00,-6.6663408e-01,-7.4835473e-01,0.0000000e+00,4.0701861e+01,3.5691461e+01,2.9836731e+01,3.2734290e+01,3.6290982e+01,3.0051360e+01,2.5558802e+01,2.3965423e+01,2.3294382e+01,2.8700059e+01,2.5169334e+01,0.0000000e+00,0.0,000000669,,,,
0.0000000e+00,3.1208295e+00,1.0000000e+01,3.0268934e-01,5.4231346e-01,1.0000000e+00,9.0629257e+00,1.9965736e-01,1.6000631e+00,-7.1605760e+01,-3.3806411e+00,4.7784316e+00,8.8184339e-01,3.1569002e-02,2.5122914e-01,-6.3481016e+01,1.0009058e+02,2.1115326e+02,-6.2098169e+01,5.4098189e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000670,,,,
0.0000000e+00,3.6783047e-01,1.0000000e+01,-7.2693397e-01,3.6782137e-01,0.0000000e+00,9.0760565e+00,1.9965549e-01,1.5996731e+00,1.5475707e+02,-6.9865199e+00,1.6120406e+00,8.9497136e-01,3.1614452e-02,2.5150673e-01,1.6685987e+02,-5.4459324e+01,8.1110961e+01,1.6426461e+02,5.4098696e-01,-1.6303697e+00,3.5838022e+00,4.9239777e+00,-7.2452809e-01,-4.6011217e-01,0.0000000e+00,3.8521778e+01,3.3653042e+01,2.8064373e+01,3.0848115e+01,3.4254406e+01,2.8245717e+01,2.3907747e+01,2.2348323e+01,2.1693866e+01,2.6961452e+01,2.3517955e+01,1.0000000e+00,0.0,000000671,-1.4328072e+00,6.4366945e-01,7.4994765e-01,4.4626130e+00
0.0000000e+00,2.7585360e-01,1.0000000e+01,-7.2693397e-01,2.7584808e-01,0.0000000e+00,8.9497136e-01,3.1614452e-02,2.5150673e-01,,,,9.0760565e+00,1.9965549e-01,1.5996731e+00,,,,,5.4098696e-01,-1.8699302e+00,3.5742328e+00,4.9985271e+00,-6.9752861e-01,-5.6075362e-01,0.0000000e+00,3.9250049e+01,3.4336691e+01,2.8674126e+01,3.1490312e+01,3.4937527e+01,2.8864209e+01,2.4482787e+01,2.2919229e+01,2.2256486e+01,2.7561408e+01,2.4095218e+01,2.0000000e+00,000000671,000000672,-1.4328072e+00,6.4366945e-01,7.4994765e-01,4.4626130e+00
0.0000000e+00,1.2520604e-01,1.0000000e+01,6.8831680e-02,1.2520502e-01,0.0000000e+00,9.0864647e+00,2.0007548e-01,1.5995843e+00,5.4919810e+01,-8.6637016e+00,-1.6039825e+00,9.0537617e-01,3.1717287e-02,2.5176159e-01,7.0889305e+01,-1.2738059e+02,-5.9870844e+01,6.4427487e+01,5.4099095e-01,-2.8330326e+00,3.4656431e+00,5.1688849e+00,1.1686843e-01,-8.2512531e-01,0.0000000e+00,4.4154797e+01,3.9104471e+01,3.1664926e+01,3.4969849e+01,3.9695574e+01,3.1924475e+01,2.6519643e+01,2.4937337e+01,2.4246683e+01,3.0226605e+01,2.6239491e+01,0.0000000e+00,0.0,000000673,,,,
0.0000000e+00,8.0164883e-02,1.0000000e+01,-3.9115880e-01,8.0164883e-02,0.0000000e+00,9.0494235e+00,2.0016657e-01,1.6001997e+00,-2.8916747e+01,-6.9595021e+00,-3.6115302e+00,8.6834495e-01,3.1602362e-02,2.5090175e-01,-1.0959450e+01,-5.3036420e+01,-1.4784714e+02,-1.9408957e+01,5.4097664e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000674,,,,
0.0000000e+00,2.4231901e-01,1.0000000e+01,4.7857935e-01,2.4231693e-01,0.0000000e+00,9.0867329e+00,2.0003876e-01,1.6004460e+00,-2.0144124e+02,-6.0914207e+00,6.0671576e-01,9.0564070e-01,3.1712389e-02,2.5190513e-01,-1.8823221e+02,-1.7494286e+01,2.8696332e+01,-1.9193346e+02,5.4099107e-01,-2.4375641e+00,3.4300859e+00,4.9293252e+00,5.6896711e-01,-5.5627672e-01,0.0000000e+00,4.4101807e+01,3.9209024e+01,3.1266167e+01,3.4551507e+01,3.9760851e+01,3.1402736e+01,2.5463735e+01,2.3967652e+01,2.3213837e+01,2.9590549e+01,2.5268162e+01,0.0000000e+00,0.0,000000675,,,,
0.0000000e+00,1.0473872e-01,1.0000000e+01,1.6947571e-01,1.0473804e-01,0.0000000e+00,9.0173022e+00,1.9966818e-01,1.5996089e+00,-7.5608284e+01,-6.8121958e+00,6.6221467e-01,8.3623722e-01,3.1411790e-02,2.4997854e-01,-6.2399174e+01,-4.5860220e+01,3.4122159e+01,-6.6100748e+01,5.4096431e-01,-3.0389677e+00,3.4372596e+00,5.1936518e+00,2.2393245e-01,-8.7132599e-01,0.0000000e+00,4.5641121e+01,4.0509900e+01,3.2521718e+01,3.5848708e+01,4.1088026e+01,3.2713852e+01,2.6937252e+01,2.5351440e+01,2.4641304e+01,3.0922150e+01,2.6703681e+01,0.0000000e+00,0.0,000000676,,,,
0.0000000e+00,2.8975827e-01,1.0000000e+01,1.5597655e-01,2.8975420e-01,0.0000000e+00,9.1368828e+00,2.0016175e-01,1.5995109e+00,-2.9300932e+01,-6.4330780e+00,1.0551724e+00,9.5577732e-01,3.1907030e-02,2.5305250e-01,-1.6598295e+01,-3.3141778e+01,5.2708541e+01,-1.9793234e+01,5.4100001e-01,-2.0703781e+00,3.5091574e+00,4.9488410e+00,2.0928367e-01,-5.3082671e-01,0.0000000e+00,4.0990426e+01,3.6136997e+01,2.9460907e+01,3.2640590e+01,3.6734768e+01,2.9740138e+01,2.4748220e+01,2.3199514e+01,2.2523934e+01,2.8173703e+01,2.4424068e+01,0.0000000e+00,0.0,000000677,,,,
0.0000000e+00,1.9268062e-01,1.0000000e+01,1.8544691e-02,1.9267834e-01,0.0000000e+00,9.1567740e+00,1.9954713e-01,1.6000267e+00,4.6855511e+01,-8.0232549e+00,2.9117688e+00,9.7565999e-01,3.1878296e-02,2.5364880e-01,5.7686029e+01,-1.0251583e+02,1.3533856e+02,5.6363059e+01,5.4100001e-01,-2.3693177e+00,3.5038780e+00,5.0557490e+00,6.4653948e-02,-6.6973771e-01,0.0000000e+00,4.1835871e+01,3.6889448e+01,3.0201419e+01,3.3390374e+01,3.7489432e+01,3.0486917e+01,2.5504333e+01,2.3936426e+01,2.3258476e+01,2.8919515e+01,2.5175417e+01,0.0000000e+00,0.0,000000678,,,,
0.0000000e+00,1.8468848e-01,1.0000000e+01,4.0592335e-01,1.8468691e-01,0.0000000e+00,9.1941041e+00,1.9981851e-01,1.6001784e+00,-8.1874809e+01,-8.3790446e+00,-3.2969702e+00,1.0129766e+00,3.2051785e-02,2.5463791e-01,-6.3959286e+01,-1.1986467e+02,-1.3798724e+02,-7.2367145e+01,5.4100001e-01,-2.6829130e+00,3.4251766e+00,5.0145108e+00,4.8602574e-01,-6.6913259e-01,0.0000000e+00,4.5062548e+01,4.0086462e+01,3.1986701e+01,3.5263263e+01,4.0631751e+01,3.2096846e+01,2.6084030e+01,2.4564177e+01,2.3817033e+01,3.0263519e+01,2.5896375e+01,0.0000000e+00,0.0,000000679,,,,
0.0000000e+00,5.4637391e-01,1.0000000e+01,3.8761487e-01,5.4635692e-01,0.0000000e+00,9.1238988e+00,1.9950298e-01,1.6001423e+00,-1.0144983e+02,-9.0585724e+00,8.3726017e-01,9.4279552e-01,3.1756816e-02,2.5281757e-01,-8.8087057e+01,-1.4655176e+02,4.1355799e+01,-9.1942287e+01,5.4100001e-01,-1.3453179e+00,3.5679235e+00,4.7471415e+00,4.2933835e-01,-2.8582889e-01,0.0000000e+00,3.8314980e+01,3.3573252e+01,2.7471911e+01,3.0489242e+01,3.4169498e+01,2.7734461e+01,2.3075722e+01,2.1443842e+01,2.0806393e+01,2.6292514e+01,2.2667090e+01,0.0000000e+00,0.0,000000680,,,,
0.0000000e+00,8.3565664e-02,1.0000000e+01,-5.6784120e-01,8.3565664e-02,0.0000000e+00,9.2809410e+00,1.9982115e-01,1.5995402e+00,1.1814454e+02,-7.0878669e+00,1.1846628e+00,1.0997867e+00,3.2354946e-02,2.5677902e-01,1.3074537e+02,-6.5829285e+01,6.2933136e+01,1.2765212e+02,5.4100001e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000681,,,,
0.0000000e+00,4.1942718e-01,1.0000000e+01,4.5171409e-01,4.1941949e-01,0.0000000e+00,9.2339694e+00,1.9988271e-01,1.6003592e+00,6.7014113e+01,-8.6229253e+00,2.4821544e+00,1.0528276e+00,3.2201100e-02,2.5569742e-01,7.8399466e+01,-1.3162900e+02,1.1812550e+02,7.6521823e+01,5.4100001e-01,-1.7333725e+00,3.5196538e+00,4.8267065e+00,5.1805840e-01,-3.8331661e-01,0.0000000e+00,4.0060140e+01,3.5369649e+01,2.8667481e+01,3.1858556e+01,3.5955817e+01,2.8947188e+01,2.3916530e+01,2.2360502e+01,2.1699022e+01,2.7369086e+01,2.3582723e+01,0.0000000e+00,0.0,000000682,,,,
0.0000000e+00,5.1754514e-01,1.0000000e+01,2.8007733e-01,5.1753019e-01,0.0000000e+00,9.2261386e+00,2.0024397e-01,1.6002116e+00,-5.5168367e+01,-6.1523794e+00,-2.2913752e+00,1.0449998e+00,3.2231944e-02,2.5547123e-01,-3.8718880e+01,-2.3663232e+01,-9.3830559e+01,-4.5660548e+01,5.4100001e-01,-1.4041967e+00,3.5655079e+00,4.7725032e+00,3.1091108e-01,-3.1043690e-01,0.0000000e+00,3.8452978e+01,3.3674593e+01,2.7622417e+01,3.0622356e+01,3.4272672e+01,2.7880581e+01,2.3255013e+01,2.1638380e+01,2.0994448e+01,2.6450093e+01,2.2853307e+01,0.0000000e+00,0.0,000000683,,,,
0.0000000e+00,1.6590236e-01,1.0000000e+01,2.0771655e-01,1.6590065e-01,0.0000000e+00,9.2162940e+00,2.0039948e-01,1.5999379e+00,-8.2370202e+01,-1.0239800e+00,4.5544825e-01,1.0351597e+00,3.2222561e-02,2.5517277e-01,-6.9799936e+01,2.0057310e+02,2.5542709e+01,-7.2862364e+01,5.4100001e-01,-2.7160106e+00,3.4569192e+00,5.1004996e+00,2.6445888e-01,-7.4916664e-01,0.0000000e+00,4.4236607e+01,3.9206172e+01,3.1594734e+01,3.4874054e+01,3.9788259e+01,3.1804080e+01,2.6232437e+01,2.4667566e+01,2.3964953e+01,3.0072928e+01,2.5978973e+01,1.0000000e+00,0.0,000000684,,2.5449171e-01,5.3399521e-01,4.3555873e+00
0.0000000e+00,8.8591065e-02,1.0000000e+01,2.0771655e-01,8.8591065e-02,0.0000000e+00,1.0351597e+00,3.2222561e-02,2.5517277e-01,,,,9.2162940e+00,2.0039948e-01,1.5999379e+00,,,,,5.4100001e-01,,,,,,,,,,,,,,,,,,2.0000000e+00,000000684,000000685,,2.5449171e-01,5.3399521e-01,4.3555873e+00
0.0000000e+00,1.3156882e-01,1.0000000e+01,-2.7369171e-01,1.3156755e-01,0.0000000e+00,9.2011173e+00,2.0028618e-01,1.5995591e+00,2.5207742e+02,-7.9192166e+00,-7.0271489e-01,1.0199897e+00,3.2151317e-02,2.5471974e-01,2.6689107e+02,-9.8931483e+01,-1.6350369e+01,2.6158516e+02,5.4100001e-01,-2.6531182e+00,3.5077931e+00,5.1882583e+00,-2.3934071e-01,-8.1946824e-01,0.0000000e+00,4.2457838e+01,3.7379077e+01,3.0839418e+01,3.3997455e+01,3.7976343e+01,3.1129880e+01,2.6263339e+01,2.4659837e+01,2.3978165e+01,2.9600839e+01,2.5909996e+01,0.0000000e+00,0.0,000000686,,,,
